,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual/registered,temperature_cat
514,515,2012-05-29,Summer,2012,May,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1212.0025,1859.5531520000002,123.0,1326.0505999999998,880,4863,5743,0.18095825622044007,Tinggi
515,516,2012-05-30,Summer,2012,May,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1066.577403,1590.077924,123.0,603.002881,745,6110,6855,0.12193126022913257,Tinggi
516,517,2012-05-31,Summer,2012,May,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1118.1200000000001,1678.0691240000003,123.0,876.607431,1100,6238,7338,0.17633857005450465,Tinggi
517,518,2012-06-01,Summer,2012,June,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1061.0549030000002,1576.282472,123.0,1066.4203069999999,533,3594,4127,0.14830272676683362,Tinggi
518,519,2012-06-02,Summer,2012,June,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",904.582597,1394.750528,123.0,837.476818,2795,5325,8120,0.5248826291079812,Sedang
519,520,2012-06-03,Summer,2012,June,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",946.9225000000001,1433.2793480000003,123.0,826.366543,2494,5147,7641,0.48455410918981934,Sedang
520,521,2012-06-04,Summer,2012,June,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",935.8775000000002,1447.000748,123.0,1278.615337,1071,5927,6998,0.1806984983971655,Sedang
521,522,2012-06-05,Summer,2012,June,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",810.7000969999999,1218.785552,123.0,940.782175,968,6033,7001,0.16045085363832257,Sedang
522,523,2012-06-06,Summer,2012,June,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",840.1549029999999,1290.223952,123.0,346.21412499999997,1027,6028,7055,0.170371599203716,Sedang
523,524,2012-06-07,Summer,2012,June,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",946.9225000000001,1408.4893519999998,123.0,706.3441499999999,1038,6456,7494,0.1607806691449814,Sedang
524,525,2012-06-08,Summer,2012,June,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1050.0099030000001,1532.286872,123.0,787.294287,1488,6248,7736,0.23815620998719592,Tinggi
525,526,2012-06-09,Summer,2012,June,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1186.2300970000001,1752.2866520000002,123.0,647.704343,2708,4790,7498,0.5653444676409186,Tinggi
526,527,2012-06-10,Summer,2012,June,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1221.2074029999999,1818.2800519999998,123.0,600.2735690000001,2224,4374,6598,0.508459076360311,Tinggi
527,528,2012-06-11,Summer,2012,June,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1208.320097,1801.7446760000003,123.0,932.423657,1017,5647,6664,0.18009562599610413,Tinggi
528,529,2012-06-12,Summer,2012,June,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1059.212597,1532.3435,123.0,963.0969939999999,477,4495,4972,0.10611790878754171,Tinggi
529,530,2012-06-13,Summer,2012,June,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1064.735097,1590.025652,123.0,1540.979431,1173,6248,7421,0.18774007682458388,Tinggi
530,531,2012-06-14,Summer,2012,June,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1048.1675970000001,1647.8123480000004,123.0,1139.007437,1180,6183,7363,0.1908458677017629,Tinggi
531,532,2012-06-15,Summer,2012,June,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1027.919903,1540.528424,123.0,792.833713,1563,6102,7665,0.2561455260570305,Tinggi
532,533,2012-06-16,Summer,2012,June,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1011.352403,1518.548048,123.0,748.1681629999999,2963,4739,7702,0.6252373918548217,Tinggi
533,534,2012-06-17,Summer,2012,June,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",924.8325,1419.5230999999999,123.0,650.474056,2634,4344,6978,0.606353591160221,Sedang
534,535,2012-06-18,Summer,2012,June,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",871.447597,1301.331752,123.0,784.4347940000001,653,4446,5099,0.1468735942420153,Sedang
535,536,2012-06-19,Summer,2012,June,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1136.5275969999998,1779.8383520000002,123.0,664.448313,968,5857,6825,0.16527232371521255,Tinggi
536,537,2012-06-20,Summer,2012,June,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1344.5424999999998,2068.5671,123.0,510.902068,872,5339,6211,0.16332646563026784,Tinggi
537,538,2012-06-21,Fall,2012,June,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1396.085097,2206.072952,123.0,533.234843,778,5127,5905,0.1517456602301541,Tinggi
538,539,2012-06-22,Fall,2012,June,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1333.4975,2082.271076,123.0,820.7777380000001,964,4859,5823,0.19839473142621938,Tinggi
539,540,2012-06-23,Fall,2012,June,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1232.252403,1771.5619520000005,123.0,806.767569,2657,4801,7458,0.5534263695063528,Tinggi
540,541,2012-06-24,Fall,2012,June,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1258.022597,1865.0504240000002,123.0,653.261725,2551,4340,6891,0.5877880184331797,Tinggi
541,542,2012-06-25,Fall,2012,June,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1197.275097,1777.0069520000002,123.0,1348.4192870000002,1139,5640,6779,0.20195035460992908,Tinggi
542,543,2012-06-26,Fall,2012,June,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1009.510097,1518.530624,123.0,1560.5649380000002,1077,6365,7442,0.16920659858601728,Tinggi
543,544,2012-06-27,Fall,2012,June,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1156.7775,1719.2899520000003,123.0,1219.997975,1077,6258,7335,0.17209971236816873,Tinggi
544,545,2012-06-28,Fall,2012,June,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1270.9099030000002,1870.5302720000002,123.0,770.5368500000001,921,5958,6879,0.15458207452165157,Tinggi
545,546,2012-06-29,Fall,2012,June,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1458.674903,2354.4862279999998,123.0,742.5569130000001,829,4634,5463,0.17889512300388433,Tinggi
546,547,2012-06-30,Fall,2012,June,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1305.885,1922.7848480000002,123.0,723.0477189999999,1455,4232,5687,0.34380907372400754,Tinggi
547,548,2012-07-01,Fall,2012,July,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1418.1750970000003,2197.739924,123.0,756.526681,1421,4110,5531,0.34574209245742094,Tinggi
548,549,2012-07-02,Fall,2012,July,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1342.702403,1986.0775280000005,123.0,876.5535629999999,904,5323,6227,0.16982904377230884,Tinggi
549,550,2012-07-03,Fall,2012,July,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1340.860097,1988.7433999999998,123.0,566.6778929999999,1052,5608,6660,0.1875891583452211,Tinggi
550,551,2012-07-04,Fall,2012,July,Yes,Wednesday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1359.2699029999999,2118.059972,123.0,605.7905499999999,2562,4841,7403,0.5292294980375956,Tinggi
551,552,2012-07-05,Fall,2012,July,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1443.9475,2244.514652,123.0,870.996181,1405,4836,6241,0.29052936311000827,Tinggi
552,553,2012-07-06,Fall,2012,July,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1445.787597,2206.033748,123.0,656.031438,1366,4841,6207,0.2821731047304276,Tinggi
553,554,2012-07-07,Fall,2012,July,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1519.4224029999998,2434.201028,123.0,734.1939060000001,1448,3392,4840,0.4268867924528302,Sangat Tinggi
554,555,2012-07-08,Fall,2012,July,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1432.9025,2370.964976,123.0,563.948581,1203,3469,4672,0.34678581723839724,Sangat Tinggi
555,556,2012-07-09,Fall,2012,July,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1186.2300970000001,1777.0592239999999,123.0,812.396775,998,5571,6569,0.17914198528091904,Tinggi
556,557,2012-07-10,Fall,2012,July,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1208.320097,1823.851376,123.0,681.1473930000001,954,5336,6290,0.1787856071964018,Tinggi
557,558,2012-07-11,Fall,2012,July,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1199.117403,1760.580476,123.0,681.129437,975,6289,7264,0.15503259659723326,Tinggi
558,559,2012-07-12,Fall,2012,July,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1197.275097,1779.7991479999998,123.0,658.8729749999999,1032,6414,7446,0.16089803554724041,Tinggi
559,560,2012-07-13,Fall,2012,July,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1232.252403,1837.5161480000002,123.0,362.93565,1511,5988,7499,0.25233800935203743,Tinggi
560,561,2012-07-14,Fall,2012,July,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1169.662597,1829.2789520000001,123.0,644.975031,2355,4614,6969,0.5104031209362809,Tinggi
561,562,2012-07-15,Fall,2012,July,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1263.545097,1999.8337760000004,123.0,748.1681629999999,1920,4111,6031,0.4670396497202627,Tinggi
562,563,2012-07-16,Fall,2012,July,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1302.2025970000002,2082.2885,123.0,737.035443,1088,5742,6830,0.18948101706722395,Tinggi
563,564,2012-07-17,Fall,2012,July,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1423.6975969999999,2219.755148,123.0,513.671781,921,5865,6786,0.15703324808184144,Tinggi
564,565,2012-07-18,Fall,2012,July,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1368.472597,2175.759548,123.0,616.9771380000001,799,4914,5713,0.16259666259666258,Tinggi
565,566,2012-07-19,Fall,2012,July,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1316.9299999999998,2040.980552,123.0,742.610781,888,5703,6591,0.1557075223566544,Tinggi
566,567,2012-07-20,Fall,2012,July,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1086.825097,1598.3369000000002,123.0,938.0528630000001,747,5123,5870,0.14581300019519813,Tinggi
567,568,2012-07-21,Fall,2012,July,No,Saturday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",932.1950969999998,1323.4166719999996,123.0,957.5037,1264,3195,4459,0.39561815336463224,Sedang
568,569,2012-07-22,Fall,2012,July,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1090.5075,1642.3325000000004,123.0,421.6104712,2544,4866,7410,0.5228113440197287,Tinggi
569,570,2012-07-23,Fall,2012,July,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1254.3424029999999,1933.714052,123.0,622.5479869999999,1135,5831,6966,0.19464928828674327,Tinggi
570,571,2012-07-24,Fall,2012,July,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1274.5900969999998,2005.2962000000002,123.0,949.217006,1140,6452,7592,0.17668939863608182,Tinggi
571,572,2012-07-25,Fall,2012,July,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1215.6849029999998,1777.0592239999999,123.0,739.7872000000001,1383,6790,8173,0.2036818851251841,Tinggi
572,573,2012-07-26,Fall,2012,July,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1331.657403,2148.229628,123.0,1278.525557,1036,5825,6861,0.1778540772532189,Tinggi
573,574,2012-07-27,Fall,2012,July,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1342.702403,2126.249252,123.0,686.781088,1259,5645,6904,0.22302922940655448,Tinggi
574,575,2012-07-28,Fall,2012,July,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1285.6350969999999,1966.7630239999999,123.0,706.3441499999999,2234,4451,6685,0.5019096832172546,Tinggi
575,576,2012-07-29,Fall,2012,July,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1210.162403,1837.5161480000002,123.0,764.907644,2153,4444,6597,0.48447344734473446,Tinggi
576,577,2012-07-30,Fall,2012,July,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1230.410097,1911.803372,123.0,689.586713,1040,6065,7105,0.17147568013190437,Tinggi
577,578,2012-07-31,Fall,2012,July,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1191.7525970000002,1815.574976,123.0,742.592825,968,6248,7216,0.15492957746478872,Tinggi
578,579,2012-08-01,Fall,2012,August,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1200.9575000000002,1834.7936479999998,123.0,633.752531,1074,6506,7580,0.1650783891792192,Tinggi
579,580,2012-08-02,Fall,2012,August,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1278.2725,2008.0753280000001,123.0,580.6701059999999,983,6278,7261,0.15657852819369225,Tinggi
580,581,2012-08-03,Fall,2012,August,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1307.725097,2076.808652,123.0,968.690288,1328,5847,7175,0.2271250213784847,Tinggi
581,582,2012-08-04,Fall,2012,August,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1368.472597,2200.519052,123.0,1155.7289620000001,2345,4479,6824,0.5235543648135744,Tinggi
582,583,2012-08-05,Fall,2012,August,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1315.089903,2112.580124,123.0,1303.6998689999998,1707,3757,5464,0.4543518764972052,Tinggi
583,584,2012-08-06,Fall,2012,August,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1278.2725,2021.8315760000005,123.0,580.6701059999999,1233,5780,7013,0.21332179930795847,Tinggi
584,585,2012-08-07,Fall,2012,August,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1241.455097,1966.8370760000005,123.0,524.8000119999999,1278,5995,7273,0.21317764804003336,Tinggi
585,586,2012-08-08,Fall,2012,August,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1272.75,2010.815252,123.0,496.9323,1263,6271,7534,0.2014032849625259,Tinggi
586,587,2012-08-09,Fall,2012,August,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1285.6350969999999,1975.0568480000002,123.0,700.7328999999999,1196,6090,7286,0.19638752052545155,Tinggi
587,588,2012-08-10,Fall,2012,August,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1197.275097,1837.555352,123.0,1072.031557,1065,4721,5786,0.2255877991950858,Tinggi
588,589,2012-08-11,Fall,2012,August,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1145.7325,1708.291052,123.0,926.884231,2247,4052,6299,0.5545409674234946,Tinggi
589,590,2012-08-12,Fall,2012,August,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1164.1400970000002,1735.7861240000002,123.0,549.956368,2182,4362,6544,0.5002292526364053,Tinggi
590,591,2012-08-13,Fall,2012,August,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1208.320097,1812.778424,123.0,611.455668,1207,5676,6883,0.21264975334742778,Tinggi
591,592,2012-08-14,Fall,2012,August,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1221.2074029999999,1876.049324,123.0,759.350262,1128,5656,6784,0.19943422913719944,Tinggi
592,593,2012-08-15,Fall,2012,August,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1177.027403,1776.9851719999997,123.0,762.102019,1198,6149,7347,0.19482842738656692,Tinggi
593,594,2012-08-16,Fall,2012,August,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1204.639903,1779.8209280000003,123.0,636.522244,1338,6267,7605,0.2134992819530876,Tinggi
594,595,2012-08-17,Fall,2012,August,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1213.842597,-16.10559999999999,123.0,1038.548106,1483,5665,7148,0.2617828773168579,Rendah
595,596,2012-08-18,Fall,2012,August,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1114.4375969999999,1620.3172760000002,123.0,798.444963,2827,5038,7865,0.5611353711790393,Tinggi
596,597,2012-08-19,Fall,2012,August,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1020.5550969999999,1557.081224,123.0,388.07405,1208,3341,4549,0.36156839269679736,Tinggi
597,598,2012-08-20,Fall,2012,August,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1020.5550969999999,1524.0322520000004,123.0,583.475731,1026,5504,6530,0.18640988372093023,Tinggi
598,599,2012-08-21,Fall,2012,August,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1050.0099030000001,1546.0649,123.0,326.66812120000003,1081,5925,7006,0.18244725738396625,Tinggi
599,600,2012-08-22,Fall,2012,August,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1090.5075,1636.796024,123.0,315.50173370000005,1094,6281,7375,0.17417608661041237,Tinggi
600,601,2012-08-23,Fall,2012,August,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1153.0950970000001,1702.8068480000002,123.0,379.75054620000003,1363,6402,7765,0.21290221805685725,Tinggi
601,602,2012-08-24,Fall,2012,August,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1167.8225,1746.7676000000004,123.0,323.8624962,1325,6257,7582,0.21176282563528848,Tinggi
602,603,2012-08-25,Fall,2012,August,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1077.6224029999998,1623.039776,123.0,1097.147512,1829,4224,6053,0.4330018939393939,Tinggi
603,604,2012-08-26,Fall,2012,August,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1059.212597,1524.1585759999998,123.0,1027.343562,1483,3772,5255,0.39316012725344646,Tinggi
604,605,2012-08-27,Fall,2012,August,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1169.662597,1779.8209280000003,123.0,577.8824369999999,989,5928,6917,0.16683535762483132,Tinggi
605,606,2012-08-28,Fall,2012,August,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1224.887597,1829.3138,123.0,857.0623250000001,935,6105,7040,0.15315315315315314,Tinggi
606,607,2012-08-29,Fall,2012,August,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1129.165,1697.2529479999998,123.0,505.29081799999994,1177,6520,7697,0.18052147239263805,Tinggi
607,608,2012-08-30,Fall,2012,August,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1177.027403,1771.5053239999997,123.0,346.1768663,1172,6541,7713,0.17917749579574987,Tinggi
608,609,2012-08-31,Fall,2012,August,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1304.044903,1931.0264,123.0,756.544637,1433,5917,7350,0.2421835389555518,Tinggi
609,610,2012-09-01,Fall,2012,September,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1280.1125970000003,1988.760824,123.0,508.09644299999997,2352,3788,6140,0.6209081309398099,Tinggi
610,611,2012-09-02,Fall,2012,September,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1154.9374030000001,1755.0440000000003,123.0,287.61382119999996,2613,3197,5810,0.8173287456990929,Tinggi
611,612,2012-09-03,Fall,2012,September,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1178.8674999999998,1810.0559240000002,123.0,678.382169,1965,4069,6034,0.48291963627426887,Tinggi
612,613,2012-09-04,Fall,2012,September,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1219.3650969999999,1920.0841280000002,123.0,1060.844969,867,5997,6864,0.14457228614307155,Tinggi
613,614,2012-09-05,Fall,2012,September,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1243.2974029999998,2016.329948,123.0,843.070112,832,6280,7112,0.13248407643312102,Tinggi
614,615,2012-09-06,Fall,2012,September,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1154.9374030000001,1782.6131240000004,123.0,639.327869,611,5592,6203,0.10926323319027181,Tinggi
615,616,2012-09-07,Fall,2012,September,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1169.662597,1790.780624,123.0,770.518894,1045,6459,7504,0.16178975073540797,Tinggi
616,617,2012-09-08,Fall,2012,September,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1072.099903,1590.0430760000002,123.0,1261.875856,1557,4419,5976,0.35234215885947046,Tinggi
617,618,2012-09-09,Fall,2012,September,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",963.4899999999999,1449.7973000000004,123.0,1007.762544,2570,5657,8227,0.4543044016263037,Sedang
618,619,2012-09-10,Fall,2012,September,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",904.582597,1391.9888239999998,123.0,1161.3626570000001,1118,6407,7525,0.174496644295302,Sedang
619,620,2012-09-11,Fall,2012,September,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",891.6975000000001,1342.495952,123.0,413.23130380000003,1070,6697,7767,0.1597730327012095,Sedang
620,621,2012-09-12,Fall,2012,September,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",939.559903,1411.2467,123.0,591.856694,1050,6820,7870,0.15395894428152493,Sedang
621,622,2012-09-13,Fall,2012,September,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",969.0125,1452.5546479999998,123.0,371.33367119999997,1054,6750,7804,0.15614814814814815,Sedang
622,623,2012-09-14,Fall,2012,September,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1015.0325970000001,1515.8255480000003,123.0,466.24100699999997,1379,6630,8009,0.20799396681749624,Tinggi
623,624,2012-09-15,Fall,2012,September,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",959.807597,1480.0366520000002,123.0,1111.121769,3160,5554,8714,0.5689593086064098,Sedang
624,625,2012-09-16,Fall,2012,September,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",897.2199999999999,1380.9724999999999,123.0,404.8328337,2166,5167,7333,0.41919876137023415,Sedang
625,626,2012-09-17,Fall,2012,September,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",899.060097,1337.0858,123.0,681.1698379999999,1022,5847,6869,0.17479049085000856,Sedang
626,627,2012-09-18,Fall,2012,September,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",992.942597,1389.4318519999997,123.0,1605.2080429999999,371,3702,4073,0.10021609940572664,Sedang
627,628,2012-09-19,Fall,2012,September,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",836.4725000000001,1281.9998239999998,123.0,965.920575,788,6803,7591,0.11583125091871234,Sedang
628,629,2012-09-20,Fall,2012,September,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",823.5874030000001,1246.2283519999999,123.0,530.4516629999999,939,6781,7720,0.13847515115764636,Sedang
629,630,2012-09-21,Fall,2012,September,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",939.559903,1419.5056760000002,123.0,692.3339810000001,1250,6917,8167,0.1807141824490386,Sedang
630,631,2012-09-22,Fall,2012,September,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1051.8500000000001,1587.285728,123.0,1273.004087,2512,5883,8395,0.42699303076661566,Tinggi
631,632,2012-09-23,Winter,2012,September,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",784.9299030000002,1188.472148,123.0,1002.2051620000001,2454,5453,7907,0.4500275077938749,Sedang
632,633,2012-09-24,Winter,2012,September,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",751.7949030000001,1116.946628,123.0,639.251556,1001,6435,7436,0.15555555555555556,Sedang
633,634,2012-09-25,Winter,2012,September,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",830.95,1298.4437239999997,123.0,1060.844969,845,6693,7538,0.12625130733602272,Sedang
634,635,2012-09-26,Winter,2012,September,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1018.7149999999999,1526.8462279999999,123.0,1097.1116,787,6946,7733,0.11330262021307227,Tinggi
635,636,2012-09-27,Winter,2012,September,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1051.8500000000001,1576.3391000000001,123.0,603.061238,751,6642,7393,0.11306835290575128,Tinggi
636,637,2012-09-28,Winter,2012,September,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",983.739903,1480.019228,123.0,736.999531,1045,6370,7415,0.1640502354788069,Sedang
637,638,2012-09-29,Winter,2012,September,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",814.3824999999999,1237.969376,123.0,1021.7143560000001,2589,5966,8555,0.43395910157559503,Sedang
638,639,2012-09-30,Winter,2012,September,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",779.407403,1182.9400279999998,123.0,605.826462,2015,4874,6889,0.41341813705375463,Sedang
639,640,2012-10-01,Winter,2012,October,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",766.520097,1158.2720000000002,123.0,407.6200538,763,6015,6778,0.12684954280964256,Sedang
640,641,2012-10-02,Winter,2012,October,No,Tuesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",921.1500970000001,1290.4025479999998,123.0,468.988275,315,4324,4639,0.07284921369102683,Sedang
641,642,2012-10-03,Winter,2012,October,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1068.4175,1537.823348,123.0,298.7240962,728,6844,7572,0.10637054354178843,Tinggi
